"date_customer_key","mon_first","id_integrador_loja","firstpurchase","lastpurchase","f","m","discount","f12m","m12m","r","rfm_recency","rfm_frequency","rfm_monetary","churn"
"202109018157",2021-09-01,8157,2021-09-28,2021-09-28,1,23099.3200,-1215.7500,1,23099.3200,2,5,2,2,1
"202110018157",2021-10-01,8157,2021-09-28,2021-09-28,0,0,0,1,23099.3200,33,3,2,2,1
"202111018157",2021-11-01,8157,2021-09-28,2021-09-28,0,0,0,1,23099.3200,63,2,1,2,1
"202112018157",2021-12-01,8157,2021-09-28,2021-09-28,0,0,0,1,23099.3200,94,2,1,2,
"202107018158",2021-07-01,8158,2021-07-07,2021-07-07,1,101676.9100,-1000.0000,1,101676.9100,24,4,2,4,1
"202108018158",2021-08-01,8158,2021-07-07,2021-07-07,0,0,0,1,101676.9100,55,3,2,4,1
"202109018158",2021-09-01,8158,2021-07-07,2021-07-07,0,0,0,1,101676.9100,85,2,2,4,1
"202110018158",2021-10-01,8158,2021-07-07,2021-07-07,0,0,0,1,101676.9100,116,2,1,4,1
"202111018158",2021-11-01,8158,2021-07-07,2021-07-07,0,0,0,1,101676.9100,146,2,2,4,1
"202112018158",2021-12-01,8158,2021-07-07,2021-07-07,0,0,0,1,101676.9100,177,2,2,4,
"202110018162",2021-10-01,8162,2021-10-18,2021-10-18,1,38715.0400,-2563.9500,1,38715.0400,13,4,2,2,1
"202111018162",2021-11-01,8162,2021-10-18,2021-10-18,0,0,0,1,38715.0400,43,3,1,2,1
"202112018162",2021-12-01,8162,2021-10-18,2021-10-18,0,0,0,1,38715.0400,74,3,1,2,
"202111018163",2021-11-01,8163,2021-11-10,2021-11-30,3,62333.3200,-2681.9800,3,62333.3200,0,5,3,3,1
"202112018163",2021-12-01,8163,2021-11-10,2021-11-30,0,0,0,3,62333.3200,31,4,3,3,
"202106018166",2021-06-01,8166,2021-06-15,2021-06-30,5,100256.1300,-500.0000,5,100256.1300,0,5,4,4,1
"202107018166",2021-07-01,8166,2021-06-15,2021-06-30,0,0,0,5,100256.1300,31,4,4,4,0
"202108018166",2021-08-01,8166,2021-06-15,2021-08-22,2,52964.6800,-2000.0000,7,153220.8100,9,5,4,4,0
"202109018166",2021-09-01,8166,2021-06-15,2021-09-29,8,159069.7400,-2000.0000,15,312290.5500,1,5,5,5,0
"202110018166",2021-10-01,8166,2021-06-15,2021-10-26,1,11011.9500,0.0000,16,323302.5000,5,4,5,5,0
"202111018166",2021-11-01,8166,2021-06-15,2021-11-09,1,24082.4400,-636.2800,17,347384.9400,21,4,5,5,0
"202112018166",2021-12-01,8166,2021-06-15,2021-12-04,1,41566.3400,-1285.5600,18,388951.2800,27,5,5,5,
"202106018171",2021-06-01,8171,2021-06-17,2021-06-17,1,11934.7100,0.0000,1,11934.7100,13,4,2,1,0
"202107018171",2021-07-01,8171,2021-06-17,2021-07-30,1,13030.5000,0.0000,2,24965.2100,1,5,3,2,1
"202108018171",2021-08-01,8171,2021-06-17,2021-07-30,0,0,0,2,24965.2100,32,4,3,2,1
"202109018171",2021-09-01,8171,2021-06-17,2021-07-30,0,0,0,2,24965.2100,62,3,3,2,1
"202110018171",2021-10-01,8171,2021-06-17,2021-07-30,0,0,0,2,24965.2100,93,2,2,2,0
"202111018171",2021-11-01,8171,2021-06-17,2021-11-16,1,38522.9700,-389.1300,3,63488.1800,14,4,3,3,0
"202112018171",2021-12-01,8171,2021-06-17,2021-12-09,1,37345.3400,-1155.0100,4,100833.5200,22,5,4,4,
"202109018173",2021-09-01,8173,2021-09-14,2021-09-30,3,86071.6800,-906.4200,3,86071.6800,0,5,3,3,1
"202110018173",2021-10-01,8173,2021-09-14,2021-09-30,0,0,0,3,86071.6800,31,3,3,3,1
"202111018173",2021-11-01,8173,2021-09-14,2021-09-30,0,0,0,3,86071.6800,61,3,3,3,1
"202112018173",2021-12-01,8173,2021-09-14,2021-09-30,0,0,0,3,86071.6800,92,2,3,3,
"202107018174",2021-07-01,8174,2021-07-02,2021-07-02,2,35331.7400,-500.0000,2,35331.7400,29,4,3,2,1
"202108018174",2021-08-01,8174,2021-07-02,2021-07-02,0,0,0,2,35331.7400,60,3,3,2,0
"202109018174",2021-09-01,8174,2021-07-02,2021-09-10,1,11303.7000,0.0000,3,46635.4400,20,4,3,3,1
"202110018174",2021-10-01,8174,2021-07-02,2021-09-10,0,0,0,3,46635.4400,51,3,3,3,0
"202111018174",2021-11-01,8174,2021-07-02,2021-11-26,1,35763.0300,-1882.2600,4,82398.4700,4,4,4,3,1
"202112018174",2021-12-01,8174,2021-07-02,2021-11-26,0,0,0,4,82398.4700,35,4,4,3,
"202106018177",2021-06-01,8177,2021-06-22,2021-06-22,1,29471.9800,-2077.4700,1,29471.9800,8,4,2,2,1
"202107018177",2021-07-01,8177,2021-06-22,2021-06-22,0,0,0,1,29471.9800,39,3,1,2,1
"202108018177",2021-08-01,8177,2021-06-22,2021-06-22,0,0,0,1,29471.9800,70,3,2,2,1
"202109018177",2021-09-01,8177,2021-06-22,2021-06-22,0,0,0,1,29471.9800,100,2,2,2,1
"202110018177",2021-10-01,8177,2021-06-22,2021-06-22,0,0,0,1,29471.9800,131,2,2,2,1
"202111018177",2021-11-01,8177,2021-06-22,2021-06-22,0,0,0,1,29471.9800,161,2,1,2,1
"202112018177",2021-12-01,8177,2021-06-22,2021-06-22,0,0,0,1,29471.9800,192,2,1,2,
"202106018184",2021-06-01,8184,2021-06-14,2021-06-14,1,11970.4600,-630.0200,1,11970.4600,16,4,2,1,0
"202107018184",2021-07-01,8184,2021-06-14,2021-07-07,1,9871.0300,-519.5300,2,21841.4900,24,4,3,2,1
"202108018184",2021-08-01,8184,2021-06-14,2021-07-07,0,0,0,2,21841.4900,55,3,3,2,1
"202109018184",2021-09-01,8184,2021-06-14,2021-07-07,0,0,0,2,21841.4900,85,2,3,2,1
"202110018184",2021-10-01,8184,2021-06-14,2021-07-07,0,0,0,2,21841.4900,116,2,3,2,1
"202111018184",2021-11-01,8184,2021-06-14,2021-07-07,0,0,0,2,21841.4900,146,2,2,2,1
"202112018184",2021-12-01,8184,2021-06-14,2021-07-07,0,0,0,2,21841.4900,177,2,2,2,
"202106018187",2021-06-01,8187,2021-06-23,2021-06-23,1,13870.5900,-500.0000,1,13870.5900,7,5,2,1,0
"202107018187",2021-07-01,8187,2021-06-23,2021-07-14,2,41952.4900,0.0000,3,55823.0800,17,4,3,3,1
"202108018187",2021-08-01,8187,2021-06-23,2021-07-14,0,0,0,3,55823.0800,48,3,3,3,0
"202109018187",2021-09-01,8187,2021-06-23,2021-09-10,2,48254.6400,0.0000,5,104077.7200,20,4,4,4,1
"202110018187",2021-10-01,8187,2021-06-23,2021-09-10,0,0,0,5,104077.7200,51,3,4,4,0
"202111018187",2021-11-01,8187,2021-06-23,2021-11-24,1,10655.7600,-560.8300,6,114733.4800,6,4,4,4,1
"202112018187",2021-12-01,8187,2021-06-23,2021-11-24,0,0,0,6,114733.4800,37,4,4,4,
"202107018188",2021-07-01,8188,2021-07-29,2021-07-29,1,59979.0900,-1000.0000,1,59979.0900,2,5,2,3,0
"202108018188",2021-08-01,8188,2021-07-29,2021-08-02,1,32662.9800,0.0000,2,92642.0700,29,4,3,4,0
"202109018188",2021-09-01,8188,2021-07-29,2021-09-28,2,23574.4800,-161.6500,4,116216.5500,2,5,4,4,1
"202110018188",2021-10-01,8188,2021-07-29,2021-09-28,0,0,0,4,116216.5500,33,3,4,4,0
"202111018188",2021-11-01,8188,2021-07-29,2021-11-30,2,74148.2800,-1865.5100,6,190364.8300,0,5,4,4,0
"202112018188",2021-12-01,8188,2021-07-29,2021-12-01,1,14922.7200,0.0000,7,205287.5500,30,5,4,4,
"202106018191",2021-06-01,8191,2021-06-14,2021-06-14,1,10601.4200,-557.9700,1,10601.4200,16,4,2,1,1
"202107018191",2021-07-01,8191,2021-06-14,2021-06-14,0,0,0,1,10601.4200,47,3,1,1,1
"202108018191",2021-08-01,8191,2021-06-14,2021-06-14,0,0,0,1,10601.4200,78,3,2,1,1
"202109018191",2021-09-01,8191,2021-06-14,2021-06-14,0,0,0,1,10601.4200,108,2,2,1,1
"202110018191",2021-10-01,8191,2021-06-14,2021-06-14,0,0,0,1,10601.4200,139,2,2,1,1
"202111018191",2021-11-01,8191,2021-06-14,2021-06-14,0,0,0,1,10601.4200,169,2,2,1,1
"202112018191",2021-12-01,8191,2021-06-14,2021-06-14,0,0,0,1,10601.4200,200,2,2,1,
"202110018195",2021-10-01,8195,2021-10-05,2021-10-07,2,38045.6100,-500.0000,2,38045.6100,24,3,2,2,0
"202111018195",2021-11-01,8195,2021-10-05,2021-11-05,1,15851.0400,0.0000,3,53896.6500,25,4,3,3,1
"202112018195",2021-12-01,8195,2021-10-05,2021-11-05,0,0,0,3,53896.6500,56,3,3,3,
"202108018199",2021-08-01,8199,2021-08-20,2021-08-20,1,12001.7000,0.0000,1,12001.7000,11,5,2,1,0
"202109018199",2021-09-01,8199,2021-08-20,2021-09-30,1,17987.0100,0.0000,2,29988.7100,0,5,3,2,1
"202110018199",2021-10-01,8199,2021-08-20,2021-09-30,0,0,0,2,29988.7100,31,3,3,2,1
"202111018199",2021-11-01,8199,2021-08-20,2021-09-30,0,0,0,2,29988.7100,61,3,3,2,1
"202112018199",2021-12-01,8199,2021-08-20,2021-09-30,0,0,0,2,29988.7100,92,2,2,2,
"202109018203",2021-09-01,8203,2021-09-21,2021-09-23,2,22898.3700,-500.0000,2,22898.3700,7,4,3,2,0
"202110018203",2021-10-01,8203,2021-09-21,2021-10-29,3,35241.6600,-124.9000,5,58140.0300,2,5,4,3,1
"202111018203",2021-11-01,8203,2021-09-21,2021-10-29,0,0,0,5,58140.0300,32,3,4,3,0
"202112018203",2021-12-01,8203,2021-09-21,2021-12-15,1,18158.5500,-561.6000,6,76298.5800,16,5,4,3,
"202106018204",2021-06-01,8204,2021-06-22,2021-06-30,4,63082.7900,-644.6000,4,63082.7900,0,5,4,3,0
"202107018204",2021-07-01,8204,2021-06-22,2021-07-29,5,93300.4100,-800.9400,9,156383.2000,2,5,5,4,0
"202108018204",2021-08-01,8204,2021-06-22,2021-08-17,4,55697.1900,-178.5900,13,212080.3900,14,4,5,5,0
"202109018204",2021-09-01,8204,2021-06-22,2021-09-29,1,22089.2800,0.0000,14,234169.6700,1,5,5,5,0
"202110018204",2021-10-01,8204,2021-06-22,2021-10-27,3,47124.9300,-222.7900,17,281294.6000,4,4,5,5,0
"202111018204",2021-11-01,8204,2021-06-22,2021-11-11,2,39407.4900,-211.3000,19,320702.0900,19,4,5,5,0
"202112018204",2021-12-01,8204,2021-06-22,2021-12-03,1,15517.8600,-479.9300,20,336219.9500,28,5,5,5,
"202111018205",2021-11-01,8205,2021-11-23,2021-11-29,2,23557.7900,-2617.5300,2,23557.7900,1,5,2,2,1
"202112018205",2021-12-01,8205,2021-11-23,2021-11-29,0,0,0,2,23557.7900,32,4,3,2,
"202106018206",2021-06-01,8206,2021-06-10,2021-06-17,2,67584.9400,0.0000,2,67584.9400,13,4,3,3,0
"202107018206",2021-07-01,8206,2021-06-10,2021-07-29,3,68648.7800,0.0000,5,136233.7200,2,5,4,4,0
"202108018206",2021-08-01,8206,2021-06-10,2021-08-12,2,23455.2600,0.0000,7,159688.9800,19,4,4,4,0
"202109018206",2021-09-01,8206,2021-06-10,2021-09-17,3,53833.5900,0.0000,10,213522.5700,13,4,5,4,0
"202110018206",2021-10-01,8206,2021-06-10,2021-10-28,3,169309.0300,-1218.9400,13,382831.6000,3,5,5,5,0
"202111018206",2021-11-01,8206,2021-06-10,2021-11-24,1,23697.2700,-1247.2200,14,406528.8700,6,4,5,5,0
"202112018206",2021-12-01,8206,2021-06-10,2021-12-03,2,47085.3500,-1456.2500,16,453614.2200,28,5,5,5,
"202107018211",2021-07-01,8211,2021-07-09,2021-07-09,1,11605.7100,-500.0000,1,11605.7100,22,4,2,1,1
"202108018211",2021-08-01,8211,2021-07-09,2021-07-09,0,0,0,1,11605.7100,53,3,2,1,1
"202109018211",2021-09-01,8211,2021-07-09,2021-07-09,0,0,0,1,11605.7100,83,3,2,1,1
"202110018211",2021-10-01,8211,2021-07-09,2021-07-09,0,0,0,1,11605.7100,114,2,1,1,1
"202111018211",2021-11-01,8211,2021-07-09,2021-07-09,0,0,0,1,11605.7100,144,2,2,1,1
"202112018211",2021-12-01,8211,2021-07-09,2021-07-09,0,0,0,1,11605.7100,175,2,2,1,
"202107018217",2021-07-01,8217,2021-07-06,2021-07-06,1,10652.5000,0.0000,1,10652.5000,25,4,2,1,0
"202108018217",2021-08-01,8217,2021-07-06,2021-08-18,1,21434.0500,-500.0000,2,32086.5500,13,4,3,2,1
"202109018217",2021-09-01,8217,2021-07-06,2021-08-18,0,0,0,2,32086.5500,43,3,3,2,1
"202110018217",2021-10-01,8217,2021-07-06,2021-08-18,0,0,0,2,32086.5500,74,2,3,2,1
"202111018217",2021-11-01,8217,2021-07-06,2021-08-18,0,0,0,2,32086.5500,104,2,3,2,1
"202112018217",2021-12-01,8217,2021-07-06,2021-08-18,0,0,0,2,32086.5500,135,2,2,2,
"202106018220",2021-06-01,8220,2021-06-16,2021-06-16,1,268911.6600,0.0000,1,268911.6600,14,4,2,5,1
"202107018220",2021-07-01,8220,2021-06-16,2021-06-16,0,0,0,1,268911.6600,45,3,2,5,1
"202108018220",2021-08-01,8220,2021-06-16,2021-06-16,0,0,0,1,268911.6600,76,3,2,5,1
"202109018220",2021-09-01,8220,2021-06-16,2021-06-16,0,0,0,1,268911.6600,106,2,2,5,1
"202110018220",2021-10-01,8220,2021-06-16,2021-06-16,0,0,0,1,268911.6600,137,2,2,5,1
"202111018220",2021-11-01,8220,2021-06-16,2021-06-16,0,0,0,1,268911.6600,167,2,1,5,1
"202112018220",2021-12-01,8220,2021-06-16,2021-06-16,0,0,0,1,268911.6600,198,2,2,5,
"202107018222",2021-07-01,8222,2021-07-21,2021-07-21,1,10501.3300,-552.7000,1,10501.3300,10,5,2,1,0
"202108018222",2021-08-01,8222,2021-07-21,2021-08-23,2,23818.2300,-460.9000,3,34319.5600,8,5,3,2,1
"202109018222",2021-09-01,8222,2021-07-21,2021-08-23,0,0,0,3,34319.5600,38,3,3,2,1
"202110018222",2021-10-01,8222,2021-07-21,2021-08-23,0,0,0,3,34319.5600,69,2,3,2,1
"202111018222",2021-11-01,8222,2021-07-21,2021-08-23,0,0,0,3,34319.5600,99,2,3,2,1
"202112018222",2021-12-01,8222,2021-07-21,2021-08-23,0,0,0,3,34319.5600,130,2,3,2,
"202106018223",2021-06-01,8223,2021-06-21,2021-06-21,1,56139.0000,-3050.9700,1,56139.0000,9,4,2,3,0
"202107018223",2021-07-01,8223,2021-06-21,2021-07-09,1,12933.9700,-124.3100,2,69072.9700,22,4,3,3,0
"202108018223",2021-08-01,8223,2021-06-21,2021-08-30,2,45701.3600,-226.7000,4,114774.3300,1,5,4,4,0
"202109018223",2021-09-01,8223,2021-06-21,2021-09-29,2,43106.9000,-423.3500,6,157881.2300,1,5,4,4,0
"202110018223",2021-10-01,8223,2021-06-21,2021-10-13,1,25002.6800,0.0000,7,182883.9100,18,4,4,4,0
"202111018223",2021-11-01,8223,2021-06-21,2021-11-12,2,33290.0000,-201.7800,9,216173.9100,18,4,4,4,1
"202112018223",2021-12-01,8223,2021-06-21,2021-11-12,0,0,0,9,216173.9100,49,3,5,4,
"202109018225",2021-09-01,8225,2021-09-29,2021-09-29,1,24367.4100,-1808.8100,1,24367.4100,1,5,2,2,1
"202110018225",2021-10-01,8225,2021-09-29,2021-09-29,0,0,0,1,24367.4100,32,3,2,2,1
"202111018225",2021-11-01,8225,2021-09-29,2021-09-29,0,0,0,1,24367.4100,62,3,1,2,1
"202112018225",2021-12-01,8225,2021-09-29,2021-09-29,0,0,0,1,24367.4100,93,2,2,2,
"202106018242",2021-06-01,8242,2021-06-21,2021-06-21,1,19769.5000,-500.0000,1,19769.5000,9,4,2,2,1
"202107018242",2021-07-01,8242,2021-06-21,2021-06-21,0,0,0,1,19769.5000,40,3,1,2,0
"202108018242",2021-08-01,8242,2021-06-21,2021-08-06,1,16880.3000,-170.5000,2,36649.8000,25,4,3,2,1
"202109018242",2021-09-01,8242,2021-06-21,2021-08-06,0,0,0,2,36649.8000,55,3,3,2,1
"202110018242",2021-10-01,8242,2021-06-21,2021-08-06,0,0,0,2,36649.8000,86,2,3,2,0
"202111018242",2021-11-01,8242,2021-06-21,2021-11-08,1,14349.6100,0.0000,3,50999.4100,22,4,3,3,0
"202112018242",2021-12-01,8242,2021-06-21,2021-12-04,1,17923.0500,-554.3200,4,68922.4600,27,5,4,3,
"202111018243",2021-11-01,8243,2021-11-06,2021-11-26,2,29956.1000,-785.8500,2,29956.1000,4,4,2,2,0
"202112018243",2021-12-01,8243,2021-11-06,2021-12-15,1,11984.9800,-370.6700,3,41941.0800,16,5,3,3,
"202106018244",2021-06-01,8244,2021-06-15,2021-06-16,2,51385.0100,-1314.5300,2,51385.0100,14,4,3,3,0
"202107018244",2021-07-01,8244,2021-06-15,2021-07-29,3,74148.4200,-625.6000,5,125533.4300,2,5,4,4,0
"202108018244",2021-08-01,8244,2021-06-15,2021-08-09,2,24722.9000,0.0000,7,150256.3300,22,4,4,4,0
"202109018244",2021-09-01,8244,2021-06-15,2021-09-22,3,51746.3300,0.0000,10,202002.6600,8,4,5,4,0
"202110018244",2021-10-01,8244,2021-06-15,2021-10-14,2,50988.5300,-359.1100,12,252991.1900,17,4,5,5,0
"202111018244",2021-11-01,8244,2021-06-15,2021-11-09,1,61958.6600,0.0000,13,314949.8500,21,4,5,5,0
"202112018244",2021-12-01,8244,2021-06-15,2021-12-01,1,44244.3500,0.0000,14,359194.2000,30,5,5,5,
"202106018247",2021-06-01,8247,2021-06-11,2021-06-11,1,14230.2300,-748.9600,1,14230.2300,19,4,2,1,1
"202107018247",2021-07-01,8247,2021-06-11,2021-06-11,0,0,0,1,14230.2300,50,3,1,1,1
"202108018247",2021-08-01,8247,2021-06-11,2021-06-11,0,0,0,1,14230.2300,81,3,2,1,1
"202109018247",2021-09-01,8247,2021-06-11,2021-06-11,0,0,0,1,14230.2300,111,2,2,1,1
"202110018247",2021-10-01,8247,2021-06-11,2021-06-11,0,0,0,1,14230.2300,142,2,2,1,1
"202111018247",2021-11-01,8247,2021-06-11,2021-06-11,0,0,0,1,14230.2300,172,2,2,1,1
"202112018247",2021-12-01,8247,2021-06-11,2021-06-11,0,0,0,1,14230.2300,203,2,2,1,
"202108018254",2021-08-01,8254,2021-08-05,2021-08-05,1,52952.8200,-3313.3100,1,52952.8200,26,4,2,3,1
"202109018254",2021-09-01,8254,2021-08-05,2021-08-05,0,0,0,1,52952.8200,56,3,2,3,1
"202110018254",2021-10-01,8254,2021-08-05,2021-08-05,0,0,0,1,52952.8200,87,2,2,3,1
"202111018254",2021-11-01,8254,2021-08-05,2021-08-05,0,0,0,1,52952.8200,117,2,2,3,1
"202112018254",2021-12-01,8254,2021-08-05,2021-08-05,0,0,0,1,52952.8200,148,2,2,3,
"202108018256",2021-08-01,8256,2021-08-09,2021-08-09,1,25316.9000,-763.3400,1,25316.9000,22,4,2,2,1
"202109018256",2021-09-01,8256,2021-08-09,2021-08-09,0,0,0,1,25316.9000,52,3,2,2,0
"202110018256",2021-10-01,8256,2021-08-09,2021-10-07,1,17413.4500,0.0000,2,42730.3500,24,3,2,3,1
"202111018256",2021-11-01,8256,2021-08-09,2021-10-07,0,0,0,2,42730.3500,54,3,2,3,1
"202112018256",2021-12-01,8256,2021-08-09,2021-10-07,0,0,0,2,42730.3500,85,3,3,3,
"202106018258",2021-06-01,8258,2021-06-17,2021-06-25,2,76247.7800,-1081.4700,2,76247.7800,5,5,3,3,1
"202107018258",2021-07-01,8258,2021-06-17,2021-06-25,0,0,0,2,76247.7800,36,4,3,3,0
"202108018258",2021-08-01,8258,2021-06-17,2021-08-31,4,115550.0000,-1081.6000,6,191797.7800,0,5,4,4,0
"202109018258",2021-09-01,8258,2021-06-17,2021-09-29,4,185593.1500,-639.4200,10,377390.9300,1,5,5,5,0
"202110018258",2021-10-01,8258,2021-06-17,2021-10-30,4,136845.9100,-1167.2200,14,514236.8400,1,5,5,5,0
"202111018258",2021-11-01,8258,2021-06-17,2021-11-05,2,49028.0600,-286.1400,16,563264.9000,25,4,5,5,1
"202112018258",2021-12-01,8258,2021-06-17,2021-11-05,0,0,0,16,563264.9000,56,3,5,5,
"202108018273",2021-08-01,8273,2021-08-06,2021-08-06,1,12977.3600,-500.0000,1,12977.3600,25,4,2,1,0
"202109018273",2021-09-01,8273,2021-08-06,2021-09-16,1,12864.1200,-170.7800,2,25841.4800,14,4,3,2,0
"202110018273",2021-10-01,8273,2021-08-06,2021-10-30,2,35671.9900,10.4500,4,61513.4700,1,5,4,3,0
"202111018273",2021-11-01,8273,2021-08-06,2021-11-30,2,38808.8800,-2042.5800,6,100322.3500,0,5,4,4,1
"202112018273",2021-12-01,8273,2021-08-06,2021-11-30,0,0,0,6,100322.3500,31,5,4,4,
"202107018278",2021-07-01,8278,2021-07-26,2021-07-26,2,37230.4900,-3541.7400,2,37230.4900,5,5,3,3,1
"202108018278",2021-08-01,8278,2021-07-26,2021-07-26,0,0,0,2,37230.4900,36,4,3,3,1
"202109018278",2021-09-01,8278,2021-07-26,2021-07-26,0,0,0,2,37230.4900,66,3,3,2,0
"202110018278",2021-10-01,8278,2021-07-26,2021-10-29,3,54089.3000,-1188.0300,5,91319.7900,2,5,4,3,0
"202111018278",2021-11-01,8278,2021-07-26,2021-11-30,2,48563.5000,-126.5000,7,139883.2900,0,5,4,4,0
"202112018278",2021-12-01,8278,2021-07-26,2021-12-15,3,165399.3900,-6632.8100,10,305282.6800,16,5,5,5,
"202106018280",2021-06-01,8280,2021-06-16,2021-06-16,1,13122.7800,-927.1300,1,13122.7800,14,4,2,1,1
"202107018280",2021-07-01,8280,2021-06-16,2021-06-16,0,0,0,1,13122.7800,45,3,1,1,0
"202108018280",2021-08-01,8280,2021-06-16,2021-08-16,1,21949.6300,-1155.2400,2,35072.4100,15,4,3,2,1
"202109018280",2021-09-01,8280,2021-06-16,2021-08-16,0,0,0,2,35072.4100,45,3,3,2,1
"202110018280",2021-10-01,8280,2021-06-16,2021-08-16,0,0,0,2,35072.4100,76,2,3,2,1
"202111018280",2021-11-01,8280,2021-06-16,2021-08-16,0,0,0,2,35072.4100,106,2,2,2,1
"202112018280",2021-12-01,8280,2021-06-16,2021-08-16,0,0,0,2,35072.4100,137,2,2,2,
"202106018281",2021-06-01,8281,2021-06-25,2021-06-25,1,6923.1700,0.0000,1,6923.1700,5,5,2,1,0
"202107018281",2021-07-01,8281,2021-06-25,2021-07-24,1,11107.0100,-584.5800,2,18030.1800,7,5,3,2,1
"202108018281",2021-08-01,8281,2021-06-25,2021-07-24,0,0,0,2,18030.1800,38,4,3,2,0
"202109018281",2021-09-01,8281,2021-06-25,2021-09-26,4,89344.3600,-3444.5400,6,107374.5400,4,4,4,4,1
"202110018281",2021-10-01,8281,2021-06-25,2021-09-26,0,0,0,6,107374.5400,35,3,4,4,0
"202111018281",2021-11-01,8281,2021-06-25,2021-11-18,1,16529.5200,-869.9800,7,123904.0600,12,4,4,4,1
"202112018281",2021-12-01,8281,2021-06-25,2021-11-18,0,0,0,7,123904.0600,43,4,4,4,
"202107018282",2021-07-01,8282,2021-07-03,2021-07-29,3,66530.6300,-1950.3300,3,66530.6300,2,5,3,3,0
"202108018282",2021-08-01,8282,2021-07-03,2021-08-21,3,86909.1100,-198.4500,6,153439.7400,10,5,4,4,0
"202109018282",2021-09-01,8282,2021-07-03,2021-09-24,5,111206.6300,-219.6400,11,264646.3700,6,4,5,5,0
"202110018282",2021-10-01,8282,2021-07-03,2021-10-30,4,150056.6900,0.0000,15,414703.0600,1,5,5,5,1
"202111018282",2021-11-01,8282,2021-07-03,2021-10-30,0,0,0,15,414703.0600,31,3,5,5,1
"202112018282",2021-12-01,8282,2021-07-03,2021-10-30,0,0,0,15,414703.0600,62,3,5,5,
"202106018283",2021-06-01,8283,2021-06-21,2021-06-21,1,99230.0600,-1000.0000,1,99230.0600,9,4,2,4,1
"202107018283",2021-07-01,8283,2021-06-21,2021-06-21,0,0,0,1,99230.0600,40,3,1,4,1
"202108018283",2021-08-01,8283,2021-06-21,2021-06-21,0,0,0,1,99230.0600,71,3,2,4,1
"202109018283",2021-09-01,8283,2021-06-21,2021-06-21,0,0,0,1,99230.0600,101,2,2,4,1
"202110018283",2021-10-01,8283,2021-06-21,2021-06-21,0,0,0,1,99230.0600,132,2,2,4,1
"202111018283",2021-11-01,8283,2021-06-21,2021-06-21,0,0,0,1,99230.0600,162,2,2,4,1
"202112018283",2021-12-01,8283,2021-06-21,2021-06-21,0,0,0,1,99230.0600,193,2,2,4,
"202107018286",2021-07-01,8286,2021-07-28,2021-07-28,1,28411.7800,-1000.0000,1,28411.7800,3,5,2,2,1
"202108018286",2021-08-01,8286,2021-07-28,2021-07-28,0,0,0,1,28411.7800,34,4,2,2,1
"202109018286",2021-09-01,8286,2021-07-28,2021-07-28,0,0,0,1,28411.7800,64,3,2,2,1
"202110018286",2021-10-01,8286,2021-07-28,2021-07-28,0,0,0,1,28411.7800,95,2,1,2,1
"202111018286",2021-11-01,8286,2021-07-28,2021-07-28,0,0,0,1,28411.7800,125,2,2,2,1
"202112018286",2021-12-01,8286,2021-07-28,2021-07-28,0,0,0,1,28411.7800,156,2,1,2,
"202106018298",2021-06-01,8298,2021-06-30,2021-06-30,1,16394.5500,0.0000,1,16394.5500,0,5,2,1,0
"202107018298",2021-07-01,8298,2021-06-30,2021-07-26,2,20709.2500,-1713.4500,3,37103.8000,5,5,3,3,0
"202108018298",2021-08-01,8298,2021-06-30,2021-08-25,2,44634.6400,-153.6000,5,81738.4400,6,5,4,3,0
"202109018298",2021-09-01,8298,2021-06-30,2021-09-30,3,55750.8800,-3140.8600,8,137489.3200,0,5,5,4,0
"202110018298",2021-10-01,8298,2021-06-30,2021-10-07,1,33490.4900,0.0000,9,170979.8100,24,3,5,4,0
"202111018298",2021-11-01,8298,2021-06-30,2021-11-26,4,74602.6100,-2222.0500,13,245582.4200,4,4,5,4,1
"202112018298",2021-12-01,8298,2021-06-30,2021-11-26,0,0,0,13,245582.4200,35,4,5,4,
"202106018305",2021-06-01,8305,2021-06-25,2021-06-25,1,22490.5600,-1710.0300,1,22490.5600,5,5,2,2,0
"202107018305",2021-07-01,8305,2021-06-25,2021-07-29,1,37957.4400,-383.4000,2,60448.0000,2,5,3,3,1
"202108018305",2021-08-01,8305,2021-06-25,2021-07-29,0,0,0,2,60448.0000,33,4,3,3,1
"202109018305",2021-09-01,8305,2021-06-25,2021-07-29,0,0,0,2,60448.0000,63,3,3,3,1
"202110018305",2021-10-01,8305,2021-06-25,2021-07-29,0,0,0,2,60448.0000,94,2,2,3,1
"202111018305",2021-11-01,8305,2021-06-25,2021-07-29,0,0,0,2,60448.0000,124,2,2,3,1
"202112018305",2021-12-01,8305,2021-06-25,2021-07-29,0,0,0,2,60448.0000,155,2,3,3,
"202112018307",2021-12-01,8307,2021-12-03,2021-12-03,2,16588.4500,-1442.4700,2,16588.4500,28,5,3,2,
"202106018310",2021-06-01,8310,2021-06-16,2021-06-16,1,11890.9600,0.0000,1,11890.9600,14,4,2,1,0
"202107018310",2021-07-01,8310,2021-06-16,2021-07-14,1,25946.4000,0.0000,2,37837.3600,17,4,3,3,1
"202108018310",2021-08-01,8310,2021-06-16,2021-07-14,0,0,0,2,37837.3600,48,3,3,3,0
"202109018310",2021-09-01,8310,2021-06-16,2021-09-28,1,20295.7600,-101.9900,3,58133.1200,2,5,3,3,1
