"mon_first","id","firstpurchase","lastpurchase","purchases","monetary","f3m","m3m","r","lifetime","f_btts","bt","rfm_recency","rfm_frequency","rfm_monetary"
2020-04-01,3753438,2020-02-24,2020-02-24,0,0.0,1,2398.44,66,0,"1-0-0","{downgrade,neutral}",4,2,3
2020-04-01,3037548,2019-12-23,2020-03-30,0,0.0,2,2398.8599999999997,31,98,"1-1-0","{neutral,downgrade}",3,3,3
2020-04-01,711450,2019-12-02,2020-03-09,0,0.0,2,2405.94,52,98,"1-1-0","{neutral,downgrade}",3,4,3
2020-04-01,824850,2020-02-03,2020-03-09,0,0.0,2,2405.94,52,35,"1-1-0","{neutral,downgrade}",3,4,3
2020-04-01,3782268,2020-03-30,2020-03-30,0,0.0,1,2413.5,31,0,"1-0",{downgrade},3,3,3
2020-04-01,4245594,2019-12-09,2020-02-10,0,0.0,1,2413.5,80,63,"1-0-0","{downgrade,neutral}",4,2,3
2020-04-01,4219950,2020-01-27,2020-02-17,0,0.0,1,2413.5,73,21,"1-0-0","{downgrade,neutral}",4,2,3
2020-04-01,4192266,2020-02-17,2020-02-17,0,0.0,1,2413.5,73,0,"1-0-0","{downgrade,neutral}",4,2,3
2020-04-01,4012758,2020-01-20,2020-02-03,0,0.0,1,2413.5,87,14,"1-0-0","{downgrade,neutral}",4,2,3
2020-04-01,3915672,2020-01-13,2020-02-03,0,0.0,1,2413.5,87,21,"1-0-0","{downgrade,neutral}",4,3,3
2020-04-01,704754,2019-12-16,2020-02-03,0,0.0,1,2413.5,87,49,"1-0-0","{downgrade,neutral}",4,3,3
2020-04-01,3633456,2019-12-02,2020-04-06,1,608.64,3,2423.1,24,126,"2-0-1","{downgrade,upgrade}",2,4,3
2020-04-01,4015404,2020-01-27,2020-04-06,1,612.66,3,2425.38,24,70,"1-1-1","{neutral,neutral}",2,4,3
2020-04-01,2959992,2019-12-02,2020-03-16,0,0.0,3,2509.1400000000003,45,105,"0-3-0","{upgrade,downgrade}",3,4,3
2020-04-01,2783802,2020-04-06,2020-04-20,3,2540.58,3,2540.58,10,14,"3",,1,4,3
2020-04-01,709266,2020-02-03,2020-03-09,0,0.0,2,2551.92,52,35,"1-1-0","{neutral,downgrade}",3,4,3
2020-04-01,4441788,2020-02-24,2020-04-06,1,385.98,4,2578.08,24,42,"1-2-1","{upgrade,downgrade}",2,4,3
2020-04-01,776214,2020-01-27,2020-04-27,1,584.22,3,2793.42,3,91,"1-1-1","{neutral,neutral}",1,4,3
2020-04-01,2418522,2019-12-02,2020-03-23,0,0.0,6,2802.24,38,112,"3-3-0","{neutral,downgrade}",3,5,3
2020-04-01,813594,2020-04-27,2020-04-27,1,2921.04,1,2921.04,3,0,"1",,1,2,3
2020-04-01,705078,2020-02-17,2020-02-17,0,0.0,1,2949.48,73,0,"1-0-0","{downgrade,neutral}",4,3,3
2020-04-01,3290940,2019-12-23,2020-04-20,2,766.8,7,2963.58,10,119,"2-3-2","{upgrade,downgrade}",1,5,3
2020-04-01,710478,2020-01-06,2020-04-13,1,1763.16,2,2963.76,17,98,"1-0-1","{downgrade,upgrade}",2,3,3
2020-04-01,707292,2019-12-09,2020-04-06,1,612.66,4,3029.2799999999997,24,119,"1-2-1","{upgrade,downgrade}",2,4,4
2020-04-01,712200,2020-01-13,2020-04-06,1,3115.98,1,3115.98,24,84,"0-0-1","{neutral,upgrade}",2,2,4
2020-04-01,3780912,2019-12-16,2020-03-23,0,0.0,6,3120.96,38,98,"2-4-0","{upgrade,downgrade}",3,5,4
2020-04-01,718500,2020-03-16,2020-03-16,0,0.0,1,3227.28,45,0,"1-0",{downgrade},3,2,4
2020-04-01,708042,2020-03-16,2020-03-16,0,0.0,1,3228.84,45,0,"1-0",{downgrade},3,2,4
2020-04-01,3286896,2020-02-10,2020-02-10,0,0.0,2,3247.92,80,0,"2-0-0","{downgrade,neutral}",4,3,4
2020-04-01,723180,2019-12-09,2020-04-20,2,1469.4,5,3255.78,10,133,"1-2-2","{upgrade,neutral}",2,5,4
2020-04-01,845964,2019-12-23,2020-04-13,1,121.02,2,3260.88,17,112,"1-0-1","{downgrade,upgrade}",2,3,4
2020-04-01,933876,2020-03-16,2020-03-16,0,0.0,1,3402.12,45,0,"1-0",{downgrade},3,3,4
2020-04-01,3430218,2019-12-02,2020-04-06,1,2217.66,2,3424.4399999999996,24,126,"1-0-1","{downgrade,upgrade}",2,3,4
2020-04-01,719724,2020-02-10,2020-02-24,0,0.0,2,3428.46,66,14,"2-0-0","{downgrade,neutral}",4,3,4
2020-04-01,2521392,2019-12-23,2020-04-20,5,1740.9,9,3513.7200000000003,10,119,"1-3-5","{upgrade,upgrade}",2,5,4
2020-04-01,720672,2019-12-16,2020-03-16,0,0.0,1,3565.26,45,91,"0-1-0","{upgrade,downgrade}",3,3,4
2020-04-01,3288000,2019-12-09,2020-03-23,0,0.0,2,3586.86,38,105,"1-1-0","{neutral,downgrade}",3,4,4
2020-04-01,709104,2020-02-17,2020-02-17,0,0.0,1,3597.48,73,0,"1-0-0","{downgrade,neutral}",4,3,4
2020-04-01,812592,2020-01-20,2020-02-24,0,0.0,3,3601.7999999999997,66,35,"3-0-0","{downgrade,neutral}",4,4,4
2020-04-01,712296,2019-12-23,2020-03-16,0,0.0,3,3605.1000000000004,45,84,"1-2-0","{upgrade,downgrade}",3,4,4
2020-04-01,791400,2019-12-16,2020-04-20,1,1193.76,2,3607.26,10,126,"1-0-1","{downgrade,upgrade}",2,4,4
2020-04-01,1151856,2020-03-30,2020-03-30,0,0.0,1,3607.26,31,0,"1-0",{downgrade},3,3,4
2020-04-01,1093278,2019-12-16,2020-03-30,0,0.0,3,3607.62,31,105,"1-2-0","{upgrade,downgrade}",3,4,4
2020-04-01,823692,2020-01-27,2020-04-06,1,3645.18,1,3645.18,24,70,"0-0-1","{neutral,upgrade}",2,2,4
2020-04-01,4011456,2019-12-02,2020-03-09,0,0.0,3,3829.44,52,98,"2-1-0","{downgrade,downgrade}",3,4,4
2020-04-01,4112346,2019-12-16,2020-04-20,1,267.72,3,3858.12,10,126,"1-1-1","{neutral,neutral}",1,4,4
2020-04-01,720708,2019-12-09,2020-04-13,1,584.22,9,4034.2800000000007,17,126,"6-2-1","{downgrade,downgrade}",2,5,4
2020-04-01,1156242,2020-03-23,2020-03-23,0,0.0,1,4035.36,38,0,"1-0",{downgrade},3,3,4
2020-04-01,3231456,2019-12-02,2020-03-02,0,0.0,3,4051.74,59,91,"2-1-0","{downgrade,downgrade}",4,4,4
2020-04-01,713754,2019-12-02,2020-03-16,0,0.0,3,4051.74,45,105,"2-1-0","{downgrade,downgrade}",3,4,4
2020-04-01,4491906,2020-02-03,2020-02-24,0,0.0,2,4105.08,66,21,"2-0-0","{downgrade,neutral}",4,3,4
2020-04-01,3557904,2020-01-27,2020-04-27,2,918.9,7,4124.34,3,91,"1-4-2","{upgrade,downgrade}",1,5,4
2020-04-01,3207684,2020-01-20,2020-04-27,1,1193.76,4,4186.62,3,98,"3-0-1","{downgrade,upgrade}",1,4,4
2020-04-01,777414,2020-03-02,2020-04-13,1,608.64,3,4191.96,17,42,"2-1",{downgrade},2,4,4
2020-04-01,3293448,2020-01-06,2020-04-27,1,1193.76,4,4203.4800000000005,3,112,"1-2-1","{upgrade,downgrade}",1,5,4
2020-04-01,2518014,2020-02-03,2020-03-23,0,0.0,4,4217.28,38,49,"3-1-0","{downgrade,downgrade}",3,4,4
2020-04-01,3869910,2020-01-20,2020-03-30,0,0.0,3,4246.98,31,70,"0-3-0","{upgrade,downgrade}",3,4,4
2020-04-01,1144464,2020-03-02,2020-04-06,1,1017.0,5,4304.34,24,35,"4-1",{downgrade},2,5,4
2020-04-01,996558,2019-12-23,2020-04-13,2,1685.88,4,4312.4400000000005,17,112,"1-1-2","{neutral,upgrade}",2,4,4
2020-04-01,721656,2020-02-17,2020-02-17,0,0.0,2,4390.08,73,0,"2-0-0","{downgrade,neutral}",4,4,4
2020-04-01,3295914,2020-02-17,2020-03-30,0,0.0,6,4480.5,31,42,"2-4-0","{upgrade,downgrade}",3,5,4
2020-04-01,978294,2020-02-10,2020-04-06,1,269.58,3,4723.92,24,56,"2-0-1","{downgrade,upgrade}",2,4,4
2020-04-01,3287838,2019-12-02,2020-04-27,2,651.12,9,4750.139999999999,3,147,"4-3-2","{downgrade,downgrade}",1,5,4
2020-04-01,702918,2020-02-10,2020-03-23,0,0.0,3,4790.219999999999,38,42,"2-1-0","{downgrade,downgrade}",3,4,4
2020-04-01,3321474,2020-01-13,2020-04-27,1,1193.76,3,4791.240000000001,3,105,"1-1-1","{neutral,neutral}",1,4,4
2020-04-01,849222,2019-12-02,2020-04-13,2,3189.0,4,4792.68,17,133,"2-0-2","{downgrade,upgrade}",2,4,4
2020-04-01,703644,2019-12-02,2020-04-20,1,2387.46,2,4800.96,10,140,"1-0-1","{downgrade,upgrade}",2,3,4
2020-04-01,704370,2019-12-02,2020-03-23,0,0.0,4,4810.68,38,112,"2-2-0","{neutral,downgrade}",3,5,4
2020-04-01,3764646,2019-12-02,2020-04-06,1,3604.98,2,4811.76,24,126,"1-0-1","{downgrade,upgrade}",2,3,4
2020-04-01,3284460,2020-02-03,2020-03-02,0,0.0,3,4811.82,59,28,"2-1-0","{downgrade,downgrade}",3,4,4
2020-04-01,968190,2019-12-16,2020-02-17,0,0.0,2,4827.06,73,63,"2-0-0","{downgrade,neutral}",4,3,4
2020-04-01,705450,2020-03-16,2020-04-13,1,1018.92,2,5058.0599999999995,17,28,"1-1",{neutral},2,3,4
2020-04-01,4375152,2019-12-16,2020-04-13,2,1919.22,6,5061.84,17,119,"2-2-2","{neutral,neutral}",2,5,4
2020-04-01,4188954,2020-02-03,2020-02-03,0,0.0,1,5106.48,87,0,"1-0-0","{downgrade,neutral}",4,2,4
2020-04-01,712482,2019-12-16,2020-03-30,0,0.0,10,5253.54,31,105,"5-5-0","{neutral,downgrade}",3,5,4
2020-04-01,705462,2019-12-02,2020-04-27,5,2583.7799999999997,13,5515.2,3,147,"5-3-5","{downgrade,upgrade}",1,5,4
2020-04-01,1115280,2019-12-02,2020-04-13,1,267.72,11,5547.06,17,133,"4-6-1","{upgrade,downgrade}",2,5,4
2020-04-01,3294780,2020-01-27,2020-03-30,0,0.0,8,5759.639999999999,31,63,"1-7-0","{upgrade,downgrade}",2,5,4
2020-04-01,1038996,2019-12-16,2020-02-17,0,0.0,1,5899.02,73,63,"1-0-0","{downgrade,neutral}",4,2,4
2020-04-01,714942,2019-12-02,2020-03-16,0,0.0,1,5942.16,45,105,"0-1-0","{upgrade,downgrade}",3,3,4
2020-04-01,712536,2019-12-23,2020-04-20,1,1193.76,2,5962.08,10,119,"0-1-1","{upgrade,neutral}",2,4,4
2020-04-01,1074900,2019-12-09,2020-04-27,4,1813.44,11,5968.379999999999,3,140,"3-4-4","{upgrade,neutral}",1,5,4
2020-04-01,2408124,2020-04-27,2020-04-27,1,5968.74,1,5968.74,3,0,"1",,1,2,4
2020-04-01,702804,2019-12-09,2020-04-13,1,3581.22,2,5979.66,17,126,"0-1-1","{upgrade,neutral}",2,3,4
2020-04-01,4092000,2019-12-30,2020-04-27,3,3581.2799999999997,5,5987.219999999999,3,119,"1-1-3","{neutral,upgrade}",1,5,4
2020-04-01,2791062,2020-02-24,2020-02-24,0,0.0,1,5995.86,66,0,"1-0-0","{downgrade,neutral}",4,3,4
2020-04-01,1124472,2020-02-24,2020-03-09,0,0.0,2,5996.04,52,14,"1-1-0","{neutral,downgrade}",3,4,4
2020-04-01,1167696,2020-02-03,2020-02-03,0,0.0,1,6033.78,87,0,"1-0-0","{downgrade,neutral}",4,2,4
2020-04-01,3604542,2020-03-16,2020-03-16,0,0.0,1,6089.58,45,0,"1-0",{downgrade},3,2,4
2020-04-01,4541094,2020-03-30,2020-03-30,0,0.0,1,6223.14,31,0,"1-0",{downgrade},2,2,4
2020-04-01,4154742,2019-12-16,2020-04-13,1,680.4,4,6224.4,17,119,"2-1-1","{downgrade,neutral}",2,4,4
2020-04-01,3736482,2020-02-17,2020-03-30,0,0.0,2,6271.139999999999,31,42,"1-1-0","{neutral,downgrade}",3,3,4
2020-04-01,757332,2019-12-16,2020-04-13,4,2187.42,13,6377.7,17,119,"3-6-4","{upgrade,downgrade}",2,5,4
2020-04-01,706056,2019-12-02,2020-04-27,1,1762.74,3,6459.54,3,147,"0-2-1","{upgrade,downgrade}",1,4,4
2020-04-01,725136,2019-12-23,2020-04-06,1,1017.0,4,6523.679999999999,24,105,"3-0-1","{downgrade,upgrade}",2,4,4
2020-04-01,4118208,2019-12-02,2020-03-30,0,0.0,10,6556.08,31,119,"4-6-0","{upgrade,downgrade}",3,5,4
2020-04-01,1160778,2020-02-10,2020-03-30,0,0.0,3,6634.14,31,49,"2-1-0","{downgrade,downgrade}",3,4,4
2020-04-01,2401422,2019-12-02,2020-04-27,2,6661.56,2,6661.56,3,147,"0-0-2","{neutral,upgrade}",1,4,4
2020-04-01,714660,2019-12-02,2020-02-10,0,0.0,1,6679.86,80,70,"1-0-0","{downgrade,neutral}",4,2,4
2020-04-01,855264,2020-02-17,2020-02-17,0,0.0,1,6701.76,73,0,"1-0-0","{downgrade,neutral}",4,2,4
2020-04-01,1164054,2020-04-27,2020-04-27,1,6748.02,1,6748.02,3,0,"1",,1,3,4
2020-04-01,711984,2019-12-09,2020-04-27,1,1193.76,3,6817.380000000001,3,140,"1-1-1","{neutral,neutral}",1,4,4
2020-04-01,718962,2019-12-30,2020-04-20,3,4612.62,4,6832.62,10,112,"1-0-3","{downgrade,upgrade}",1,5,4
2020-04-01,4036374,2020-02-24,2020-02-24,0,0.0,1,7088.16,66,0,"1-0-0","{downgrade,neutral}",4,3,4
2020-04-01,713514,2019-12-09,2020-04-06,1,2921.04,4,7127.22,24,119,"2-1-1","{downgrade,neutral}",2,4,4
2020-04-01,3285990,2019-12-16,2020-03-09,0,0.0,4,7178.759999999999,52,84,"3-1-0","{downgrade,downgrade}",3,4,4
2020-04-01,719022,2019-12-02,2020-04-20,5,2992.14,16,7203.719999999999,10,140,"5-6-5","{upgrade,downgrade}",1,5,4
2020-04-01,4191444,2019-12-16,2020-04-27,1,1193.76,4,7212.360000000001,3,133,"2-1-1","{downgrade,neutral}",1,4,4
2020-04-01,702822,2019-12-09,2020-02-17,0,0.0,3,7334.579999999999,73,70,"3-0-0","{downgrade,neutral}",4,4,4
2020-04-01,795876,2019-12-09,2020-04-27,6,3610.08,11,7399.860000000001,3,140,"2-3-6","{upgrade,upgrade}",1,5,4
2020-04-01,2401740,2019-12-02,2020-04-27,1,1193.76,6,7459.26,3,147,"1-4-1","{upgrade,downgrade}",1,5,4
2020-04-01,702738,2020-01-13,2020-04-20,2,688.26,4,7575.78,10,98,"1-1-2","{neutral,upgrade}",1,4,5
2020-04-01,948006,2020-02-17,2020-04-20,1,5899.02,2,8160.72,10,63,"1-0-1","{downgrade,upgrade}",1,4,5
2020-04-01,3750618,2019-12-02,2020-03-16,0,0.0,2,8351.58,45,105,"1-1-0","{neutral,downgrade}",3,4,5
2020-04-01,3019500,2019-12-02,2020-04-27,1,3581.22,2,8378.1,3,147,"0-1-1","{upgrade,neutral}",1,4,5
2020-04-01,776202,2019-12-23,2020-04-20,2,2655.1800000000003,9,8472.3,10,119,"3-4-2","{upgrade,downgrade}",2,5,5
2020-04-01,3286530,2019-12-02,2020-04-27,2,1802.4,6,8648.04,3,147,"1-3-2","{upgrade,downgrade}",1,5,5
2020-04-01,765942,2019-12-02,2020-04-06,1,1017.0,7,8828.880000000001,24,126,"2-4-1","{upgrade,downgrade}",2,5,5
2020-04-01,1085970,2019-12-02,2020-03-02,0,0.0,2,8860.2,59,91,"1-1-0","{neutral,downgrade}",4,3,5
2020-04-01,1008564,2019-12-09,2020-02-10,0,0.0,1,8860.2,80,63,"1-0-0","{downgrade,neutral}",4,3,5
2020-04-01,952350,2020-01-20,2020-03-30,0,0.0,4,9023.939999999999,31,70,"0-4-0","{upgrade,downgrade}",3,4,5
2020-04-01,1152858,2019-12-16,2020-04-27,1,7162.44,2,9548.58,3,133,"1-0-1","{downgrade,upgrade}",1,4,5
2020-04-01,713718,2020-02-03,2020-04-27,1,5968.74,3,9581.4,3,84,"1-1-1","{neutral,neutral}",1,4,5
2020-04-01,4413756,2019-12-23,2020-04-27,2,4798.74,5,9618.18,3,126,"3-0-2","{downgrade,upgrade}",1,5,5
2020-04-01,708534,2019-12-02,2020-04-27,2,1221.3,8,9940.68,3,147,"2-4-2","{upgrade,downgrade}",1,5,5
2020-04-01,4210890,2019-12-02,2020-04-27,4,3046.56,14,9980.58,3,147,"5-5-4","{neutral,downgrade}",1,5,5
2020-04-01,1114524,2019-12-02,2020-04-06,1,2217.18,4,10069.08,24,126,"2-1-1","{downgrade,neutral}",2,4,5
2020-04-01,777906,2019-12-02,2020-04-13,2,992.04,11,10204.259999999998,17,133,"4-5-2","{upgrade,downgrade}",2,5,5
2020-04-01,2422620,2019-12-09,2020-04-27,2,3000.12,7,10259.52,3,140,"1-4-2","{upgrade,downgrade}",1,5,5
2020-04-01,2495238,2020-03-23,2020-03-23,0,0.0,1,10695.84,38,0,"1-0",{downgrade},3,3,5
2020-04-01,723390,2019-12-02,2020-03-30,0,0.0,5,10863.96,31,119,"3-2-0","{downgrade,downgrade}",2,5,5
2020-04-01,4239132,2020-03-16,2020-03-23,0,0.0,2,11102.16,38,7,"2-0",{downgrade},3,4,5
2020-04-01,3934080,2019-12-02,2020-04-27,2,4782.9,6,11316.779999999999,3,147,"2-2-2","{neutral,neutral}",1,5,5
2020-04-01,702630,2019-12-02,2020-04-27,2,4774.98,7,12507.419999999998,3,147,"2-3-2","{upgrade,downgrade}",1,5,5
2020-04-01,3968406,2020-02-03,2020-03-30,0,0.0,3,12637.499999999998,31,56,"2-1-0","{downgrade,downgrade}",2,4,5
2020-04-01,706404,2019-12-02,2020-04-27,5,2689.02,14,12957.42,3,147,"4-5-5","{upgrade,neutral}",1,5,5
2020-04-01,712098,2019-12-16,2020-03-09,0,0.0,8,12973.8,52,84,"4-4-0","{neutral,downgrade}",3,5,5
2020-04-01,703044,2019-12-09,2020-03-16,0,0.0,2,13191.060000000001,45,98,"1-1-0","{neutral,downgrade}",3,4,5
2020-04-01,704628,2020-01-13,2020-04-27,1,1193.76,5,13521.659999999998,3,105,"1-3-1","{upgrade,downgrade}",1,5,5
2020-04-01,709416,2019-12-02,2020-04-06,1,1010.28,6,14094.660000000002,24,126,"4-1-1","{downgrade,neutral}",2,5,5
2020-04-01,4086984,2019-12-16,2020-04-06,1,3581.22,6,14169.599999999999,24,112,"3-2-1","{downgrade,downgrade}",2,5,5
2020-04-01,948012,2019-12-16,2020-04-20,2,1953.6,10,14352.0,10,126,"3-5-2","{upgrade,downgrade}",2,5,5
2020-04-01,3980538,2019-12-09,2020-04-06,1,1201.68,6,15353.880000000001,24,119,"3-2-1","{downgrade,downgrade}",2,5,5
2020-04-01,2523930,2020-03-23,2020-03-23,0,0.0,1,15449.52,38,0,"1-0",{downgrade},3,3,5
2020-04-01,702234,2019-12-02,2020-04-27,2,2395.44,8,15500.4,3,147,"2-4-2","{upgrade,downgrade}",1,5,5
2020-04-01,1152846,2019-12-16,2020-04-20,4,2707.7999999999997,10,15502.86,10,126,"6-0-4","{downgrade,upgrade}",1,5,5
2020-04-01,730284,2019-12-09,2020-04-20,1,7162.44,2,15556.619999999999,10,133,"1-0-1","{downgrade,upgrade}",1,4,5
2020-04-01,2961546,2020-03-23,2020-04-27,2,8395.74,4,15557.82,3,35,"2-2",{neutral},1,4,5
2020-04-01,1040508,2019-12-02,2020-04-20,2,3589.1400000000003,9,15692.46,10,140,"3-4-2","{upgrade,downgrade}",2,5,5
2020-04-01,3127824,2019-12-09,2020-04-20,1,3043.2,4,15902.16,10,133,"2-1-1","{downgrade,neutral}",1,5,5
2020-04-01,955938,2019-12-02,2020-04-13,2,4165.44,6,15957.18,17,133,"3-1-2","{downgrade,upgrade}",2,5,5
2020-04-01,3289728,2019-12-02,2020-04-06,1,3050.94,4,16949.039999999997,24,126,"1-2-1","{upgrade,downgrade}",2,4,5
2020-04-01,3669966,2020-03-16,2020-04-06,2,16815.36,3,17084.4,24,21,"1-2",{upgrade},2,4,5
2020-04-01,708654,2020-03-02,2020-03-23,0,0.0,2,18111.54,38,21,"2-0",{downgrade},3,4,5
2020-04-01,3146316,2019-12-02,2020-04-27,3,4596.18,13,18455.46,3,147,"5-5-3","{neutral,downgrade}",1,5,5
2020-04-01,3287454,2019-12-02,2020-03-23,0,0.0,4,19128.3,38,112,"0-4-0","{upgrade,downgrade}",3,4,5
2020-04-01,705708,2019-12-02,2020-04-20,1,1193.76,8,19432.679999999997,10,140,"4-3-1","{downgrade,downgrade}",1,5,5
2020-04-01,724080,2019-12-16,2020-03-09,0,0.0,2,19485.48,52,84,"1-1-0","{neutral,downgrade}",3,4,5
2020-04-01,3507360,2019-12-23,2020-04-27,1,1193.76,4,20110.979999999996,3,126,"0-3-1","{upgrade,downgrade}",1,4,5
2020-04-01,3014730,2020-03-09,2020-04-06,1,12016.62,3,20410.92,24,28,"2-1",{downgrade},2,4,5
2020-04-01,2776986,2019-12-23,2020-04-13,1,1193.76,6,20442.239999999998,17,112,"2-3-1","{upgrade,downgrade}",2,5,5
2020-04-01,3505290,2020-02-10,2020-02-24,0,0.0,2,20507.28,66,14,"2-0-0","{downgrade,neutral}",4,3,5
2020-04-01,3679404,2019-12-23,2020-04-06,1,2403.3,6,21612.84,24,105,"3-2-1","{downgrade,downgrade}",2,5,5
2020-04-01,763782,2019-12-02,2020-04-20,3,5383.62,12,22209.0,10,140,"4-5-3","{upgrade,downgrade}",2,5,5
2020-04-01,3297756,2019-12-02,2020-04-13,2,2395.44,14,22521.059999999998,17,133,"7-5-2","{downgrade,downgrade}",2,5,5
2020-04-01,3431910,2019-12-23,2020-03-30,0,0.0,2,23988.36,31,98,"1-1-0","{neutral,downgrade}",2,3,5
2020-04-01,3288210,2019-12-02,2020-04-20,7,5724.540000000001,26,25644.300000000003,10,140,"10-9-7","{downgrade,downgrade}",2,5,5
2020-04-01,2457258,2019-12-02,2020-04-27,2,5046.54,6,25838.34,3,147,"2-2-2","{neutral,neutral}",1,5,5
2020-04-01,718086,2019-12-02,2020-04-27,3,11977.62,10,29955.060000000005,3,147,"3-4-3","{upgrade,downgrade}",1,5,5
2020-04-01,702936,2019-12-16,2020-04-27,1,5467.8,4,29980.379999999997,3,133,"1-2-1","{upgrade,downgrade}",1,5,5
2020-04-01,2471094,2019-12-02,2020-04-20,2,2996.1,6,31800.719999999998,10,140,"1-3-2","{upgrade,downgrade}",1,5,5
2020-04-01,1128624,2019-12-09,2020-04-27,4,5528.400000000001,11,32043.480000000003,3,140,"3-4-4","{upgrade,neutral}",1,5,5
2020-04-01,1124988,2019-12-02,2020-04-27,6,22409.46,13,32892.0,3,147,"4-3-6","{downgrade,upgrade}",1,5,5
2020-04-01,711894,2019-12-02,2020-04-27,2,10751.64,12,33892.5,3,147,"4-6-2","{upgrade,downgrade}",1,5,5
2020-04-01,3291816,2019-12-02,2020-04-13,3,11984.939999999999,13,35474.759999999995,17,133,"6-4-3","{downgrade,downgrade}",2,5,5
2020-04-01,1042152,2020-01-13,2020-03-02,0,0.0,1,35792.34,59,49,"0-1-0","{upgrade,downgrade}",3,2,5
2020-04-01,932142,2019-12-02,2020-04-20,2,9549.960000000001,5,35992.38,10,140,"2-1-2","{downgrade,upgrade}",1,5,5
2020-04-01,718152,2019-12-02,2020-04-27,21,10213.740000000002,60,37917.18000000001,3,147,"12-27-21","{upgrade,downgrade}",1,5,5
2020-04-01,4230834,2019-12-02,2020-04-27,5,13282.199999999999,15,38215.14,3,147,"3-7-5","{upgrade,downgrade}",1,5,5
2020-04-01,4224870,2019-12-30,2020-04-27,43,21021.179999999997,91,39832.56,3,119,"17-31-43","{upgrade,upgrade}",1,5,5
2020-04-01,2401926,2019-12-02,2020-04-27,5,8399.64,23,40352.82,3,147,"10-8-5","{downgrade,downgrade}",1,5,5
2020-04-01,2447142,2019-12-23,2020-04-06,1,1201.68,6,44437.44000000001,24,105,"1-4-1","{upgrade,downgrade}",2,5,5
2020-04-01,702210,2019-12-02,2020-04-27,2,6342.0,10,47604.18,3,147,"4-4-2","{neutral,downgrade}",1,5,5
2020-04-01,809172,2020-01-27,2020-04-27,11,16992.6,28,50695.43999999999,3,91,"3-14-11","{upgrade,downgrade}",1,5,5
2020-04-01,2998164,2019-12-02,2020-04-27,2,19099.92,10,52386.3,3,147,"3-5-2","{upgrade,downgrade}",1,5,5
2020-04-01,717924,2020-02-24,2020-04-20,1,47749.68,2,53715.06,10,56,"1-0-1","{downgrade,upgrade}",1,4,5
2020-04-01,2493162,2019-12-02,2020-04-27,2,18023.82,5,54021.06,3,147,"1-2-2","{upgrade,neutral}",1,5,5
2020-04-01,702684,2019-12-09,2020-04-27,4,4189.92,17,54327.42,3,140,"4-9-4","{upgrade,downgrade}",1,5,5
2020-04-01,4210794,2019-12-23,2020-04-27,2,2395.44,8,57825.48,3,126,"1-5-2","{upgrade,downgrade}",1,5,5
2020-04-01,857472,2019-12-02,2020-04-13,1,2479.26,8,58873.26,17,133,"3-4-1","{upgrade,downgrade}",2,5,5
2020-04-01,3792426,2019-12-02,2020-04-27,20,34905.9,54,79375.32,3,147,"16-18-20","{upgrade,upgrade}",1,5,5
2020-04-01,4511262,2019-12-09,2020-04-27,3,18973.26,14,89813.81999999999,3,140,"5-6-3","{upgrade,downgrade}",1,5,5
2020-04-01,708780,2019-12-02,2020-04-27,18,21759.3,56,102127.14,3,147,"17-21-18","{upgrade,downgrade}",1,5,5
2020-04-01,3400308,2019-12-02,2020-04-20,11,27974.76,27,102153.96,10,140,"7-9-11","{upgrade,upgrade}",2,5,5
2020-04-01,724974,2019-12-02,2020-04-27,14,43552.92,33,110485.86,3,147,"11-8-14","{downgrade,upgrade}",1,5,5
2020-04-01,705360,2019-12-02,2020-04-27,7,20764.5,24,127443.84,3,147,"7-10-7","{upgrade,downgrade}",1,5,5
2020-04-01,3301296,2019-12-02,2020-04-27,161,138094.50000000012,374,349442.16000000003,3,147,"88-125-161","{upgrade,upgrade}",1,5,5
2020-04-01,3618438,2019-12-02,2020-04-20,137,410100.35999999987,506,1983122.4000000008,10,140,"152-217-137","{upgrade,downgrade}",2,5,5
2020-05-01,3472098,2020-01-13,2020-01-13,0,0.0,0,0.0,139,0,"0-0-0","{neutral,neutral}",5,1,1
2020-05-01,1113792,2020-01-13,2020-01-13,0,0.0,0,0.0,139,0,"0-0-0","{neutral,neutral}",5,1,1
2020-05-01,940584,2019-12-30,2019-12-30,0,0.0,0,0.0,153,0,"0-0-0","{neutral,neutral}",5,1,1
2020-05-01,3290052,2019-12-30,2019-12-30,0,0.0,0,0.0,153,0,"0-0-0","{neutral,neutral}",5,1,1
2020-05-01,3692688,2019-12-09,2019-12-30,0,0.0,0,0.0,153,21,"0-0-0","{neutral,neutral}",5,1,1
2020-05-01,2410272,2019-12-30,2019-12-30,0,0.0,0,0.0,153,0,"0-0-0","{neutral,neutral}",5,1,1
2020-05-01,3864822,2019-12-09,2019-12-30,0,0.0,0,0.0,153,21,"0-0-0","{neutral,neutral}",5,2,1
2020-05-01,1121478,2019-12-23,2019-12-23,0,0.0,0,0.0,160,0,"0-0-0","{neutral,neutral}",5,2,1
2020-05-01,2401416,2019-12-09,2019-12-23,0,0.0,0,0.0,160,14,"0-0-0","{neutral,neutral}",5,2,1
2020-05-01,722418,2019-12-23,2019-12-23,0,0.0,0,0.0,160,0,"0-0-0","{neutral,neutral}",5,2,1
2020-05-01,240217104,2019-12-23,2019-12-23,0,0.0,0,0.0,160,0,"0-0-0","{neutral,neutral}",5,2,1
